충전소명,이용시간,충전기타입,주소,운영기관명,경도,위도,충전기ID,충전용량,시설_구분(대),시설_구분(소),시군구,데이터기준일자
고성 월든모텔,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 고성군 고성읍 성내로 131구내주차장,이카플러그,128.3226749,34.97348382,01,7kW,상업시설,숙박시설,고성군 ,2024-03-14
고성 월든모텔,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 고성군 고성읍 성내로 131구내주차장,이카플러그,128.3226749,34.97348382,02,7kW,상업시설,숙박시설,고성군 ,2024-03-14
고성디에스아이존빌아파트,24시간 이용가능,AC완속,"경상남도 고성군 고성읍 성내로 24-10(교사리, 고성 디에스아이존빌)(고성 디에스아이존빌)",이카플러그,128.3115487,34.97658701,01,7kW,공동주택시설,아파트,고성군 ,2024-03-14
고성디에스아이존빌아파트,24시간 이용가능,AC완속,"경상남도 고성군 고성읍 성내로 24-10(교사리, 고성 디에스아이존빌)(고성 디에스아이존빌)",이카플러그,128.3115487,34.97658701,02,7kW,공동주택시설,아파트,고성군 ,2024-03-14
고성디에스아이존빌아파트,24시간 이용가능,AC완속,"경상남도 고성군 고성읍 성내로 24-10(교사리, 고성 디에스아이존빌)(고성 디에스아이존빌)",이카플러그,128.3115487,34.97658701,11,7kW,공동주택시설,아파트,고성군 ,2024-03-14
골프존카운티 사천 ㈜한올,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 사천시 서포면 구송로 151전기실,이카플러그,127.9576302,35.01541314,01,7kW,상업시설,골프장(CC),사천시 ,2024-03-14
골프존카운티 사천 ㈜한올,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 사천시 서포면 구송로 151전기실,이카플러그,127.9576302,35.01541314,02,7kW,상업시설,골프장(CC),사천시 ,2024-03-14
골프존카운티 사천 ㈜한올,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 사천시 서포면 구송로 151전기실,이카플러그,127.9576302,35.01541314,03,7kW,상업시설,골프장(CC),사천시 ,2024-03-14
골프존카운티 사천 ㈜한올,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 사천시 서포면 구송로 151전기실,이카플러그,127.9576302,35.01541314,04,7kW,상업시설,골프장(CC),사천시 ,2024-03-14
골프존카운티 사천 ㈜한올,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,AC완속,경상남도 사천시 서포면 구송로 151전기실,이카플러그,127.9576302,35.01541314,05,7kW,상업시설,골프장(CC),사천시 ,2024-03-14
광일미곡산업 급속충전소(NEWK),24시간 이용가능,DC콤보,경상남도 함안군 산인면 송산로 336(509-1 광일미곡산업),이카플러그,128.439412,35.30370994,01,100kW,기타시설,기타,함안군 ,2024-03-14
광일미곡산업 급속충전소(NEWK),24시간 이용가능,DC콤보,경상남도 함안군 산인면 송산로 336(509-1 광일미곡산업),이카플러그,128.439412,35.30370994,11,100kW,기타시설,기타,함안군 ,2024-03-14
김인숙,24시간 이용가능,AC완속,경상남도 사천시 사천읍 수양로 88-16(정의리) 구내주차장/옥외(정의리 189),이카플러그,128.0930354,35.08594059,01,7kW,기타시설,단독주택,사천시 ,2024-03-14
김해 가야CC(퍼블릭),24시간 이용가능,AC완속,경상남도 김해시 인제로 495(산7-1 가야컨트리클럽),이카플러그,128.8922221,35.27066368,01,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(퍼블릭),24시간 이용가능,AC완속,경상남도 김해시 인제로 495(산7-1 가야컨트리클럽),이카플러그,128.8922221,35.27066368,11,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,01,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,02,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,03,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,04,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,05,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,06,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,07,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,12,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,13,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,14,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,15,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,16,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야CC(회원제),24시간 이용가능,AC완속,경상남도 김해시 인제로 502(산1 가야컨트리클럽),이카플러그,128.8958439,35.28114709,17,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,01,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,02,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,03,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,04,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,11,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,12,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,13,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드,24시간 이용가능,AC완속,경상남도 김해시 인제로 368(792 가야랜드),이카플러그,128.9024371,35.25816662,14,7kW,상업시설,골프장(CC),김해시 ,2024-03-14
김해 가야랜드달빛야영장,24시간 이용가능,AC완속,경상남도 김해시 신어산길 67(삼방동 826),이카플러그,128.905611,35.25897215,01,7kW,기타시설,기타,김해시 ,2024-03-14
김해 구산고등학교,24시간 이용가능,AC완속,경상남도 김해시 가야로 311구산고등학교(구산동 396),이카플러그,128.8756712,35.25044033,01,7kW,교육문화시설,학교,김해시 ,2024-03-14
김해 구지초등학교,24시간 이용가능,AC완속,경상남도 김해시 구산로5번길 45주차장(1053 김해구지초등학교),이카플러그,128.8697316,35.2529801,01,7kW,교육문화시설,학교,김해시 ,2024-03-14
김해 분성여자고등학교,24시간 이용가능,AC완속,경상남도 김해시 삼계로 171(삼계동 1442-3),이카플러그,128.8738673,35.26662441,01,7kW,교육문화시설,학교,김해시 ,2024-03-14
김해 어방시영2차,24시간 이용가능/외부인 출입제한,AC완속,경상남도 김해시 인제로169번길 9옥외주차장,이카플러그,128.9032588,35.24508126,01,7kW,공동주택시설,아파트,김해시 ,2024-03-14
김해 어방시영2차,24시간 이용가능/외부인 출입제한,AC완속,경상남도 김해시 인제로169번길 9옥외주차장,이카플러그,128.9032588,35.24508126,02,7kW,공동주택시설,아파트,김해시 ,2024-03-14
김해 여자고등학교,24시간 이용가능,AC완속,경상남도 김해시 향교길 9(189 김해여고),이카플러그,128.8810141,35.24052218,01,7kW,교육문화시설,학교,김해시 ,2024-03-14
김해 한사랑병원,24시간 이용가능,AC완속,경상남도 김해시 강동로 65(강동 359),이카플러그,128.8764418,35.2199765,01,7kW,근린생활시설,병원,김해시 ,2024-03-14
남해 소호,24시간 이용가능,AC완속,경상남도 남해군 창선면 서부로 548구내주차장,이카플러그,127.9644094,34.86500368,01,7kW,상업시설,카페,남해군 ,2024-03-14
남해 소호,24시간 이용가능,AC완속,경상남도 남해군 창선면 서부로 548구내주차장,이카플러그,127.9644094,34.86500368,02,7kW,상업시설,카페,남해군 ,2024-03-14
두산위브더제니스1(102동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,01,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스1(102동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,11,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스2(106동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,01,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스2(106동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,02,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스2(106동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,11,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스2(106동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,12,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스3(108동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,01,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스3(108동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,02,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스3(108동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,11,7kW,공동주택시설,아파트,김해시 ,2024-03-14
두산위브더제니스3(108동),24시간 이용가능,AC완속,"경상남도 김해시 주촌면 주선로 34(선지리, 김해주촌 두산위브더제니스)(김해주촌 두산위브더제니스)",이카플러그,128.8437976,35.23601039,12,7kW,공동주택시설,아파트,김해시 ,2024-03-14
밀양 나노금형상용화지원센터,24시간 이용가능(시설 상황에 따라 이용이 제한될 수 있습니다),AC완속,경상남도 밀양시 부북면 무안로 761(제대리 산5-18)(감천리 664),이카플러그,128.720299,35.49344465,01,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
밀양 나노금형상용화지원센터,24시간 이용가능(시설 상황에 따라 이용이 제한될 수 있습니다),AC완속,경상남도 밀양시 부북면 무안로 761(제대리 산5-18)(감천리 664),이카플러그,128.720299,35.49344465,02,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
밀양 미리벌중학교,24시간 이용가능,AC완속,경상남도 밀양시 청도면 창밀로 2232미리벌중학교(667-1 미리벌중학교),이카플러그,128.6385309,35.54366179,01,7kW,교육문화시설,학교,밀양시 ,2024-03-14
밀양 밀성초등학교,24시간 이용가능,AC완속,경상남도 밀양시 석정로 139(593-1 밀성초등학교),이카플러그,128.7512079,35.50217036,01,7kW,교육문화시설,학교,밀양시 ,2024-03-14
비츠로,24시간 이용가능,AC완속,경상남도 창원시 마산회원구 내서읍 수곡로 71-107옥외주차장(용담리 842-4),이카플러그,128.4989617,35.2689901,01,7kW,공동주택시설,사업장(사옥),창원시 ,2024-03-14
